id,fecha,hora,lluvia_mm,tasa_mm_hr
10013,2026-08-07,03:00:00,0.0,0.0
10014,2026-08-07,03:15:00,0.0,0.0
10015,2026-08-07,03:30:00,0.0,0.0
10016,2026-08-07,03:45:00,0.0,0.0
10017,2026-08-07,04:00:00,0.0,0.0
10018,2026-08-07,04:15:00,0.0,0.0
10019,2026-08-07,04:30:00,0.0,0.0
10020,2026-08-07,04:45:00,0.0,0.0
10021,2026-08-07,05:00:00,0.0,0.0
10022,2026-08-07,05:15:00,0.0,0.0
10023,2026-08-07,05:30:00,0.0,0.0
10024,2026-08-07,05:45:00,0.0,0.0
10025,2026-08-07,06:00:00,0.0,0.0
10026,2026-08-07,06:15:00,0.0,0.0
10027,2026-08-07,06:30:00,0.0,0.0
10028,2026-08-07,06:45:00,0.0,0.0
10029,2026-08-07,07:00:00,0.0,0.0
10030,2026-08-07,07:15:00,0.0,0.0
10031,2026-08-07,07:30:00,0.0,0.0
10032,2026-08-07,07:45:00,0.0,0.0
10033,2026-08-07,08:00:00,0.0,0.0
10034,2026-08-07,08:15:00,0.0,0.0
10035,2026-08-07,08:30:00,0.0,0.0
10036,2026-08-07,08:45:00,0.0,0.0
10037,2026-08-07,09:00:00,0.0,0.0
10038,2026-08-07,09:15:00,0.0,0.0
10039,2026-08-07,09:30:00,0.0,0.0
10040,2026-08-07,09:45:00,0.0,0.0
10041,2026-08-07,10:00:00,0.0,0.0
10042,2026-08-07,10:15:00,0.0,0.0
10043,2026-08-07,10:30:00,0.0,0.0
10044,2026-08-07,10:45:00,0.0,0.0
10045,2026-08-07,11:00:00,0.0,0.0
10046,2026-08-07,11:15:00,0.0,0.0
10047,2026-08-07,11:30:00,0.0,0.0
10048,2026-08-07,11:45:00,0.0,0.0
10049,2026-08-07,12:00:00,0.0,0.0
10050,2026-08-07,12:15:00,0.0,0.0
10051,2026-08-07,12:30:00,0.0,0.0
10052,2026-08-07,12:45:00,0.0,0.0
10053,2026-08-07,13:00:00,0.0,0.0
10054,2026-08-07,13:15:00,0.0,0.0
10055,2026-08-07,13:30:00,0.0,0.0
10056,2026-08-07,13:45:00,0.0,0.0
10057,2026-08-07,14:00:00,0.0,0.0
10058,2026-08-07,14:15:00,0.0,0.0
10059,2026-08-07,14:30:00,0.0,0.0
10060,2026-08-07,14:45:00,0.0,0.0
10061,2026-08-07,15:00:00,0.2,0.0
10062,2026-08-07,15:15:00,0.6,2.8
10063,2026-08-07,15:30:00,0.2,2.4
10064,2026-08-07,15:45:00,0.0,0.0
10065,2026-08-07,16:00:00,0.4,1.0
10066,2026-08-07,16:15:00,0.4,2.6
10067,2026-08-07,16:30:00,0.6,2.8
10068,2026-08-07,16:45:00,0.8,5.2
10069,2026-08-07,17:00:00,1.0,4.8
10070,2026-08-07,17:15:00,0.6,4.8
10071,2026-08-07,17:30:00,0.0,0.0
10072,2026-08-07,17:45:00,0.2,0.0
10073,2026-08-07,18:00:00,0.0,0.0
10074,2026-08-07,18:15:00,0.0,0.0
10075,2026-08-07,18:30:00,0.2,0.0
10076,2026-08-07,18:45:00,2.6,30.8
10077,2026-08-07,19:00:00,0.4,7.4
10078,2026-08-07,19:15:00,0.0,0.8
10079,2026-08-07,19:30:00,0.0,0.0
10080,2026-08-07,19:45:00,0.0,0.0
10081,2026-08-07,20:00:00,0.0,0.0
10082,2026-08-07,20:15:00,0.0,0.0
10083,2026-08-07,20:30:00,0.0,0.0
10084,2026-08-07,20:45:00,0.0,0.0
10085,2026-08-07,21:00:00,0.0,0.0
10086,2026-08-07,21:15:00,0.0,0.0
10087,2026-08-07,21:30:00,0.0,0.0
10088,2026-08-07,21:45:00,0.0,0.0
10089,2026-08-07,22:00:00,0.0,0.0
10090,2026-08-07,22:15:00,0.0,0.0
10091,2026-08-07,22:30:00,0.0,0.0
10092,2026-08-07,22:45:00,0.0,0.0
10093,2026-08-07,23:00:00,0.0,0.0
10094,2026-08-07,23:15:00,0.0,0.0
10095,2026-08-07,23:30:00,0.0,0.0
10096,2026-08-07,23:45:00,0.0,0.0
10097,2026-08-08,00:15:00,0.0,0.0
10098,2026-08-08,00:30:00,0.0,0.0
10099,2026-08-08,00:45:00,0.0,0.0
10100,2026-08-08,01:00:00,0.0,0.0
10101,2026-08-08,01:15:00,0.0,0.0
10102,2026-08-08,01:30:00,0.0,0.0
10103,2026-08-08,01:45:00,0.0,0.0
10104,2026-08-08,02:00:00,0.0,0.0
10105,2026-08-08,02:15:00,0.0,0.0
10106,2026-08-08,02:30:00,0.0,0.0
10107,2026-08-08,02:45:00,0.0,0.0
10108,2026-08-08,03:00:00,0.0,0.0
10109,2026-08-08,03:15:00,0.0,0.0
10110,2026-08-08,03:30:00,0.0,0.0
10111,2026-08-08,03:45:00,0.0,0.0
10112,2026-08-08,04:00:00,0.0,0.0
10113,2026-08-08,04:15:00,0.0,0.0
10114,2026-08-08,04:30:00,0.0,0.0
10115,2026-08-08,04:45:00,0.0,0.0
10116,2026-08-08,05:00:00,0.0,0.0
10117,2026-08-08,05:15:00,0.0,0.0
10118,2026-08-08,05:30:00,0.0,0.0
10119,2026-08-08,05:45:00,0.0,0.0
10120,2026-08-08,06:00:00,0.0,0.0
10121,2026-08-08,06:15:00,0.0,0.0
10122,2026-08-08,06:30:00,0.0,0.0
10123,2026-08-08,06:45:00,0.0,0.0
10124,2026-08-08,07:00:00,0.0,0.0
10125,2026-08-08,07:15:00,0.0,0.0
10126,2026-08-08,07:30:00,0.0,0.0
10127,2026-08-08,07:45:00,0.0,0.0
10128,2026-08-08,08:00:00,0.0,0.0
10129,2026-08-08,08:15:00,0.0,0.0
10130,2026-08-08,08:30:00,0.0,0.0
10131,2026-08-08,08:45:00,0.0,0.0
10132,2026-08-08,09:00:00,0.0,0.0
10133,2026-08-08,09:15:00,0.0,0.0
10134,2026-08-08,09:30:00,0.0,0.0
10135,2026-08-08,09:45:00,0.0,0.0
10136,2026-08-08,10:00:00,0.0,0.0
10137,2026-08-08,10:15:00,0.0,0.0
10138,2026-08-08,10:30:00,0.0,0.0
10139,2026-08-08,10:45:00,0.0,0.0
10140,2026-08-08,11:00:00,0.0,0.0
10141,2026-08-08,11:15:00,0.0,0.0
10142,2026-08-08,11:30:00,0.0,0.0
10143,2026-08-08,11:45:00,0.0,0.0
10144,2026-08-08,12:00:00,0.0,0.0
10145,2026-08-08,12:15:00,0.0,0.0
10146,2026-08-08,12:30:00,0.0,0.0
10147,2026-08-08,12:45:00,0.0,0.0
10148,2026-08-08,13:00:00,0.0,0.0
10149,2026-08-08,13:15:00,0.0,0.0
10150,2026-08-08,13:30:00,0.0,0.0
10151,2026-08-08,13:45:00,0.0,0.0
10152,2026-08-08,14:00:00,0.0,0.0
10153,2026-08-08,14:15:00,0.0,0.0
10154,2026-08-08,14:30:00,0.0,0.0
10155,2026-08-08,14:45:00,0.0,0.0
10156,2026-08-08,15:00:00,0.0,0.0
10157,2026-08-08,15:15:00,0.0,0.0
10158,2026-08-08,15:30:00,0.0,0.0
10159,2026-08-08,15:45:00,0.0,0.0
10160,2026-08-08,16:00:00,0.0,0.0
10161,2026-08-08,16:15:00,0.0,0.0
10162,2026-08-08,16:30:00,0.0,0.0
10163,2026-08-08,16:45:00,0.0,0.0
10164,2026-08-08,17:00:00,0.0,0.0
10165,2026-08-08,17:15:00,0.0,0.0
10166,2026-08-08,17:30:00,0.0,0.0
10167,2026-08-08,17:45:00,0.0,0.0
10168,2026-08-08,18:00:00,0.0,0.0
10169,2026-08-08,18:15:00,0.0,0.0
10170,2026-08-08,18:30:00,0.0,0.0
10171,2026-08-08,18:45:00,0.0,0.0
10172,2026-08-08,19:00:00,0.0,0.0
10173,2026-08-08,19:15:00,0.0,0.0
10174,2026-08-08,19:30:00,0.0,0.0
10175,2026-08-08,19:45:00,0.0,0.0
10176,2026-08-08,20:00:00,0.0,0.0
10177,2026-08-08,20:15:00,0.0,0.0
10178,2026-08-08,20:30:00,0.0,0.0
10179,2026-08-08,20:45:00,0.0,0.0
10180,2026-08-08,21:00:00,0.0,0.0
10181,2026-08-08,21:15:00,0.0,0.0
10182,2026-08-08,21:30:00,0.0,0.0
10183,2026-08-08,21:45:00,0.0,0.0
10184,2026-08-08,22:00:00,0.0,0.0
10185,2026-08-08,22:15:00,0.0,0.0
10186,2026-08-08,22:30:00,0.0,0.0
10187,2026-08-08,22:45:00,0.0,0.0
10188,2026-08-08,23:00:00,0.0,0.0
10189,2026-08-08,23:15:00,0.0,0.0
10190,2026-08-08,23:30:00,0.0,0.0
10191,2026-08-08,23:45:00,0.0,0.0
10192,2026-08-09,00:15:00,0.0,0.0
10193,2026-08-09,00:30:00,0.0,0.0
10194,2026-08-09,00:45:00,0.0,0.0
10195,2026-08-09,01:00:00,0.0,0.0
10196,2026-08-09,01:15:00,0.0,0.0
10197,2026-08-09,01:30:00,0.0,0.0
10198,2026-08-09,01:45:00,0.0,0.0
10199,2026-08-09,02:00:00,0.0,0.0
10200,2026-08-09,02:15:00,0.0,0.0
10201,2026-08-09,02:30:00,0.0,0.0
10202,2026-08-09,02:45:00,0.0,0.0
10203,2026-08-09,03:00:00,0.0,0.0
10204,2026-08-09,03:15:00,0.0,0.0
10205,2026-08-09,03:30:00,0.0,0.0
10206,2026-08-09,03:45:00,0.0,0.0
10207,2026-08-09,04:00:00,0.0,0.0
10208,2026-08-09,04:15:00,0.0,0.0
10209,2026-08-09,04:30:00,0.0,0.0
10210,2026-08-09,04:45:00,0.0,0.0
10211,2026-08-09,05:00:00,0.0,0.0
10212,2026-08-09,05:15:00,0.0,0.0
10213,2026-08-09,05:30:00,0.0,0.0
10214,2026-08-09,05:45:00,0.0,0.0
10215,2026-08-09,06:00:00,0.0,0.0
10216,2026-08-09,06:15:00,0.0,0.0
10217,2026-08-09,06:30:00,0.0,0.0
10218,2026-08-09,06:45:00,0.0,0.0
10219,2026-08-09,07:00:00,0.0,0.0
10220,2026-08-09,07:15:00,0.0,0.0
10221,2026-08-09,07:30:00,0.0,0.0
10222,2026-08-09,07:45:00,0.0,0.0
10223,2026-08-09,08:00:00,0.0,0.0
10224,2026-08-09,08:15:00,0.0,0.0
10225,2026-08-09,08:30:00,0.0,0.0
10226,2026-08-09,08:45:00,0.0,0.0
10227,2026-08-09,09:00:00,0.0,0.0
10228,2026-08-09,09:15:00,0.0,0.0
10229,2026-08-09,09:30:00,0.0,0.0
10230,2026-08-09,09:45:00,0.0,0.0
10231,2026-08-09,10:00:00,0.0,0.0
10232,2026-08-09,10:15:00,0.0,0.0
10233,2026-08-09,10:30:00,0.0,0.0
10234,2026-08-09,10:45:00,0.0,0.0
10235,2026-08-09,11:00:00,0.0,0.0
10236,2026-08-09,11:15:00,0.0,0.0
10237,2026-08-09,11:30:00,0.0,0.0
10238,2026-08-09,11:45:00,0.0,0.0
10239,2026-08-09,12:00:00,0.0,0.0
10240,2026-08-09,12:15:00,0.0,0.0
10241,2026-08-09,12:30:00,0.0,0.0
10242,2026-08-09,12:45:00,0.0,0.0
10243,2026-08-09,13:00:00,0.0,0.0
10244,2026-08-09,13:15:00,0.0,0.0
10245,2026-08-09,13:30:00,0.0,0.0
10246,2026-08-09,13:45:00,0.0,0.0
10247,2026-08-09,14:00:00,0.0,0.0
10248,2026-08-09,14:15:00,0.0,0.0
10249,2026-08-09,14:30:00,0.0,0.0
10250,2026-08-09,14:45:00,0.0,0.0
10251,2026-08-09,15:00:00,4.0,93.0
10252,2026-08-09,15:15:00,0.6,27.4
10253,2026-08-09,15:30:00,0.0,0.0
10254,2026-08-09,15:45:00,0.0,0.0
10255,2026-08-09,16:00:00,0.0,0.0
10256,2026-08-09,16:15:00,0.0,0.0
10257,2026-08-09,16:30:00,0.0,0.0
10258,2026-08-09,16:45:00,0.0,0.0
10259,2026-08-09,17:00:00,0.0,0.0
10260,2026-08-09,17:15:00,0.0,0.0
10261,2026-08-09,17:30:00,0.0,0.0
10262,2026-08-09,17:45:00,0.0,0.0
10263,2026-08-09,18:00:00,0.0,0.0
10264,2026-08-09,18:15:00,0.2,0.0
10265,2026-08-09,18:30:00,0.2,1.0
10266,2026-08-09,18:45:00,0.2,1.2
10267,2026-08-09,19:00:00,0.2,1.2
10268,2026-08-09,19:15:00,0.4,2.2
10269,2026-08-09,19:30:00,0.2,2.2
10270,2026-08-09,19:45:00,0.4,1.4
10271,2026-08-09,20:00:00,0.2,1.0
10272,2026-08-09,20:15:00,0.0,0.0
10273,2026-08-09,20:30:00,0.0,0.0
10274,2026-08-09,20:45:00,0.0,0.0
10275,2026-08-09,21:00:00,0.0,0.0
10276,2026-08-09,21:15:00,0.0,0.0
10277,2026-08-09,21:30:00,0.0,0.0
10278,2026-08-09,21:45:00,0.0,0.0
10279,2026-08-09,22:00:00,0.0,0.0
10280,2026-08-09,22:15:00,0.0,0.0
10281,2026-08-09,22:30:00,0.0,0.0
10282,2026-08-09,22:45:00,0.0,0.0
10283,2026-08-09,23:00:00,0.0,0.0
10284,2026-08-09,23:15:00,0.0,0.0
10285,2026-08-09,23:30:00,0.0,0.0
10286,2026-08-09,23:45:00,0.0,0.0
10287,2026-08-10,00:15:00,0.0,0.0
10288,2026-08-10,00:30:00,0.0,0.0
10289,2026-08-10,00:45:00,0.0,0.0
10290,2026-08-10,01:00:00,0.0,0.0
10291,2026-08-10,01:15:00,0.0,0.0
10292,2026-08-10,01:30:00,0.0,0.0
10293,2026-08-10,01:45:00,0.0,0.0
10294,2026-08-10,02:00:00,0.0,0.0
10295,2026-08-10,02:15:00,0.0,0.0
10296,2026-08-10,02:30:00,0.0,0.0
10297,2026-08-10,02:45:00,0.0,0.0
10298,2026-08-10,03:00:00,0.0,0.0
10299,2026-08-10,03:15:00,0.0,0.0
10300,2026-08-10,03:30:00,0.0,0.0
10301,2026-08-10,03:45:00,0.0,0.0
10302,2026-08-10,04:00:00,0.0,0.0
10303,2026-08-10,04:15:00,0.0,0.0
10304,2026-08-10,04:30:00,0.0,0.0
10305,2026-08-10,04:45:00,0.0,0.0
10306,2026-08-10,05:00:00,0.0,0.0
10307,2026-08-10,05:15:00,0.0,0.0
10308,2026-08-10,05:30:00,0.0,0.0
10309,2026-08-10,05:45:00,0.0,0.0
10310,2026-08-10,06:00:00,0.0,0.0
10311,2026-08-10,06:15:00,0.0,0.0
10312,2026-08-10,06:30:00,0.0,0.0
10313,2026-08-10,06:45:00,0.0,0.0
10314,2026-08-10,07:00:00,0.0,0.0
10315,2026-08-10,07:15:00,0.0,0.0
10316,2026-08-10,07:30:00,0.0,0.0
10317,2026-08-10,07:45:00,0.0,0.0
10318,2026-08-10,08:00:00,0.0,0.0
10319,2026-08-10,08:15:00,0.0,0.0
10320,2026-08-10,08:30:00,0.0,0.0
10321,2026-08-10,08:45:00,0.0,0.0
10322,2026-08-10,09:00:00,0.0,0.0
10323,2026-08-10,09:15:00,0.0,0.0
10324,2026-08-10,09:30:00,0.0,0.0
10325,2026-08-10,09:45:00,0.0,0.0
10326,2026-08-10,10:00:00,0.0,0.0
10327,2026-08-10,10:15:00,0.0,0.0
10328,2026-08-10,10:30:00,0.0,0.0
10329,2026-08-10,10:45:00,0.0,0.0
10330,2026-08-10,11:00:00,0.0,0.0
10331,2026-08-10,11:15:00,0.0,0.0
10332,2026-08-10,11:30:00,0.0,0.0
10333,2026-08-10,11:45:00,0.0,0.0
10334,2026-08-10,12:00:00,0.0,0.0
10335,2026-08-10,12:15:00,0.0,0.0
10336,2026-08-10,12:30:00,0.0,0.0
10337,2026-08-10,12:45:00,0.0,0.0
10338,2026-08-10,13:00:00,0.0,0.0
10339,2026-08-10,13:15:00,0.0,0.0
10340,2026-08-10,13:30:00,0.0,0.0
10341,2026-08-10,13:45:00,0.0,0.0
10342,2026-08-10,14:00:00,0.0,0.0
10343,2026-08-10,14:15:00,0.0,0.0
10344,2026-08-10,14:30:00,0.0,0.0
10345,2026-08-10,14:45:00,0.0,0.0
10346,2026-08-10,15:00:00,0.0,0.0
10347,2026-08-10,15:15:00,0.0,0.0
10348,2026-08-10,15:30:00,0.0,0.0
10349,2026-08-10,15:45:00,0.0,0.0
10350,2026-08-10,16:00:00,0.0,0.0
10351,2026-08-10,16:15:00,0.0,0.0
10352,2026-08-10,16:30:00,0.0,0.0
10353,2026-08-10,16:45:00,0.0,0.0
10354,2026-08-10,17:00:00,0.0,0.0
10355,2026-08-10,17:15:00,0.0,0.0
10356,2026-08-10,17:30:00,0.0,0.0
10357,2026-08-10,17:45:00,0.0,0.0
10358,2026-08-10,18:00:00,0.0,0.0
10359,2026-08-10,18:15:00,0.0,0.0
10360,2026-08-10,18:30:00,0.0,0.0
10361,2026-08-10,18:45:00,0.0,0.0
10362,2026-08-10,19:00:00,0.0,0.0
10363,2026-08-10,19:15:00,0.0,0.0
10364,2026-08-10,19:30:00,0.0,0.0
10365,2026-08-10,19:45:00,0.0,0.0
10366,2026-08-10,20:00:00,0.0,0.0
10367,2026-08-10,20:15:00,0.0,0.0
10368,2026-08-10,20:30:00,0.0,0.0
10369,2026-08-10,20:45:00,0.2,0.0
10370,2026-08-10,21:00:00,0.0,0.0
10371,2026-08-10,21:15:00,0.0,0.0
10372,2026-08-10,21:30:00,0.0,0.0
10373,2026-08-10,21:45:00,0.0,0.0
10374,2026-08-10,22:00:00,0.0,0.0
10375,2026-08-10,22:15:00,0.0,0.0
10376,2026-08-10,22:30:00,0.0,0.0
10377,2026-08-10,22:45:00,0.0,0.0
10378,2026-08-10,23:00:00,0.0,0.0
10379,2026-08-10,23:15:00,0.0,0.0
10380,2026-08-10,23:30:00,0.0,0.0
10381,2026-08-10,23:45:00,0.0,0.0
10382,2026-08-12,00:15:00,0.0,0.0
10383,2026-08-12,00:30:00,0.0,0.0
10384,2026-08-12,00:45:00,0.0,0.0
10385,2026-08-12,01:00:00,0.0,0.0
10386,2026-08-12,01:15:00,0.0,0.0
10387,2026-08-12,01:30:00,0.0,0.0
10388,2026-08-12,01:45:00,0.0,0.0
10389,2026-08-12,02:00:00,0.0,0.0
10390,2026-08-12,02:15:00,0.0,0.0
10391,2026-08-12,02:30:00,0.0,0.0
10392,2026-08-12,02:45:00,0.0,0.0
10393,2026-08-12,03:00:00,0.0,0.0
10394,2026-08-12,03:15:00,0.0,0.0
10395,2026-08-12,03:30:00,0.0,0.0
10396,2026-08-12,03:45:00,0.0,0.0
10397,2026-08-12,04:00:00,0.0,0.0
10398,2026-08-12,04:15:00,0.0,0.0
10399,2026-08-12,04:30:00,0.0,0.0
10400,2026-08-12,04:45:00,0.0,0.0
10401,2026-08-12,05:00:00,0.0,0.0
10402,2026-08-12,05:15:00,0.0,0.0
10403,2026-08-12,05:30:00,0.0,0.0
10404,2026-08-12,05:45:00,0.0,0.0
10405,2026-08-12,06:00:00,0.0,0.0
10406,2026-08-12,06:15:00,0.0,0.0
10407,2026-08-12,06:30:00,0.0,0.0
10408,2026-08-12,06:45:00,0.0,0.0
10409,2026-08-12,07:00:00,0.0,0.0
10410,2026-08-12,07:15:00,0.0,0.0
10411,2026-08-12,07:30:00,0.0,0.0
10412,2026-08-12,07:45:00,0.0,0.0
10413,2026-08-12,08:00:00,0.0,0.0
10414,2026-08-12,08:15:00,0.0,0.0
10415,2026-08-12,08:30:00,0.0,0.0
10416,2026-08-12,08:45:00,0.0,0.0
10417,2026-08-12,09:00:00,0.0,0.0
10418,2026-08-12,09:15:00,0.0,0.0
10419,2026-08-12,09:30:00,0.0,0.0
10420,2026-08-12,09:45:00,0.0,0.0
10421,2026-08-12,10:00:00,0.0,0.0
10422,2026-08-12,10:15:00,0.0,0.0
10423,2026-08-12,10:30:00,0.0,0.0
10424,2026-08-12,10:45:00,0.0,0.0
10425,2026-08-12,11:00:00,0.0,0.0
10426,2026-08-12,11:15:00,0.0,0.0
10427,2026-08-12,11:30:00,0.0,0.0
10428,2026-08-12,11:45:00,0.0,0.0
10429,2026-08-12,12:00:00,0.0,0.0
10430,2026-08-12,12:15:00,0.0,0.0
10431,2026-08-12,12:30:00,0.0,0.0
10432,2026-08-12,12:45:00,0.0,0.0
10433,2026-08-12,13:00:00,0.0,0.0
10434,2026-08-12,13:15:00,0.0,0.0
10435,2026-08-12,13:30:00,0.0,0.0
10436,2026-08-12,13:45:00,0.0,0.0
10437,2026-08-12,14:00:00,0.0,0.0
10438,2026-08-12,14:15:00,0.0,0.0
10439,2026-08-12,14:30:00,0.0,0.0
10440,2026-08-12,14:45:00,0.0,0.0
10441,2026-08-12,15:00:00,0.0,0.0
10442,2026-08-12,15:15:00,0.0,0.0
10443,2026-08-12,15:30:00,0.0,0.0
10444,2026-08-12,15:45:00,0.0,0.0
10445,2026-08-12,16:00:00,0.0,0.0
10446,2026-08-12,16:15:00,0.0,0.0
10447,2026-08-12,16:30:00,0.0,0.0
10448,2026-08-12,16:45:00,0.0,0.0
10449,2026-08-12,17:00:00,0.0,0.0
10450,2026-08-12,17:15:00,0.0,0.0
10451,2026-08-12,17:30:00,0.0,0.0
10452,2026-08-12,17:45:00,0.0,0.0
10453,2026-08-12,18:00:00,0.0,0.0
10454,2026-08-12,18:15:00,0.0,0.0
10455,2026-08-12,18:30:00,0.0,0.0
10456,2026-08-12,18:45:00,0.0,0.0
10457,2026-08-12,19:00:00,0.0,0.0
10458,2026-08-12,19:15:00,0.0,0.0
10459,2026-08-12,19:30:00,0.0,0.0
10460,2026-08-12,19:45:00,0.0,0.0
10461,2026-08-12,20:00:00,0.0,0.0
10462,2026-08-12,20:15:00,0.0,0.0
10463,2026-08-12,20:30:00,0.0,0.0
10464,2026-08-12,20:45:00,0.0,0.0
10465,2026-08-12,21:00:00,0.0,0.0
10466,2026-08-12,21:15:00,0.0,0.0
10467,2026-08-12,21:30:00,0.0,0.0
10468,2026-08-12,21:45:00,0.0,0.0
10469,2026-08-12,22:00:00,0.0,0.0
10470,2026-08-12,22:15:00,0.0,0.0
10471,2026-08-12,22:30:00,0.0,0.0
10472,2026-08-12,22:45:00,0.0,0.0
10473,2026-08-12,23:00:00,0.0,0.0
10474,2026-08-12,23:15:00,0.0,0.0
10475,2026-08-12,23:30:00,0.0,0.0
10476,2026-08-12,23:45:00,0.0,0.0
10477,2026-08-13,00:15:00,0.0,0.0
10478,2026-08-13,00:30:00,0.0,0.0
10479,2026-08-13,00:45:00,0.0,0.0
10480,2026-08-13,01:00:00,0.0,0.0
10481,2026-08-13,01:15:00,0.0,0.0
10482,2026-08-13,01:30:00,0.0,0.0
10483,2026-08-13,01:45:00,0.0,0.0
10484,2026-08-13,02:00:00,0.0,0.0
10485,2026-08-13,02:15:00,0.0,0.0
10486,2026-08-13,02:30:00,0.0,0.0
10487,2026-08-13,02:45:00,0.0,0.0
10488,2026-08-13,03:00:00,0.0,0.0
10489,2026-08-13,03:15:00,0.0,0.0
10490,2026-08-13,03:30:00,0.0,0.0
10491,2026-08-13,03:45:00,0.0,0.0
10492,2026-08-13,04:00:00,0.0,0.0
10493,2026-08-13,04:15:00,0.0,0.0
10494,2026-08-13,04:30:00,0.0,0.0
10495,2026-08-13,04:45:00,0.0,0.0
10496,2026-08-13,05:00:00,0.0,0.0
10497,2026-08-13,05:15:00,0.0,0.0
10498,2026-08-13,05:30:00,0.0,0.0
10499,2026-08-13,05:45:00,0.0,0.0
10500,2026-08-13,06:00:00,0.0,0.0
10501,2026-08-13,06:15:00,0.0,0.0
10502,2026-08-13,06:30:00,0.0,0.0
10503,2026-08-13,06:45:00,0.0,0.0
10504,2026-08-13,07:00:00,0.0,0.0
10505,2026-08-13,07:15:00,0.0,0.0
10506,2026-08-13,07:30:00,0.0,0.0
10507,2026-08-13,07:45:00,0.0,0.0
10508,2026-08-13,08:00:00,0.0,0.0
10509,2026-08-13,08:15:00,0.0,0.0
10510,2026-08-13,08:30:00,0.0,0.0
10511,2026-08-13,08:45:00,0.0,0.0
10512,2026-08-13,09:00:00,0.0,0.0
10513,2026-08-13,09:15:00,0.0,0.0
10514,2026-08-13,09:30:00,0.0,0.0
10515,2026-08-13,09:45:00,0.0,0.0
10516,2026-08-13,10:00:00,0.0,0.0
10517,2026-08-13,10:15:00,0.0,0.0
10518,2026-08-13,10:30:00,0.0,0.0
10519,2026-08-13,10:45:00,0.0,0.0
10520,2026-08-13,11:00:00,0.0,0.0
10521,2026-08-13,11:15:00,0.0,0.0
10522,2026-08-13,11:30:00,0.0,0.0
10523,2026-08-13,11:45:00,0.0,0.0
10524,2026-08-13,12:00:00,0.0,0.0
10525,2026-08-13,12:15:00,0.0,0.0
10526,2026-08-13,12:30:00,0.0,0.0
10527,2026-08-13,12:45:00,0.0,0.0
10528,2026-08-13,13:00:00,0.0,0.0
10529,2026-08-13,13:15:00,0.0,0.0
10530,2026-08-13,13:30:00,0.0,0.0
10531,2026-08-13,13:45:00,0.0,0.0
10532,2026-08-13,14:00:00,0.0,0.0
10533,2026-08-13,14:15:00,0.0,0.0
10534,2026-08-13,14:30:00,0.0,0.0
10535,2026-08-13,14:45:00,0.0,0.0
10536,2026-08-13,15:00:00,0.0,0.0
10537,2026-08-13,15:15:00,0.0,0.0
10538,2026-08-13,15:30:00,0.0,0.0
10539,2026-08-13,15:45:00,0.0,0.0
10540,2026-08-13,16:00:00,0.0,0.0
10541,2026-08-13,16:15:00,0.0,0.0
10542,2026-08-13,16:30:00,0.0,0.0
10543,2026-08-13,16:45:00,0.0,0.0
10544,2026-08-13,17:00:00,0.0,0.0
10545,2026-08-13,17:15:00,0.0,0.0
10546,2026-08-13,17:30:00,0.0,0.0
10547,2026-08-13,17:45:00,0.0,0.0
10548,2026-08-13,18:00:00,0.0,0.0
10549,2026-08-13,18:15:00,0.0,0.0
10550,2026-08-13,18:30:00,0.0,0.0
10551,2026-08-13,18:45:00,0.0,0.0
10552,2026-08-13,19:00:00,0.0,0.0
10553,2026-08-13,19:15:00,0.0,0.0
10554,2026-08-13,19:30:00,0.0,0.0
10555,2026-08-13,19:45:00,0.0,0.0
10556,2026-08-13,20:00:00,0.0,0.0
10557,2026-08-13,20:15:00,0.0,0.0
10558,2026-08-13,20:30:00,0.0,0.0
10559,2026-08-13,20:45:00,0.0,0.0
10560,2026-08-13,21:00:00,0.0,0.0
10561,2026-08-13,21:15:00,0.0,0.0
10562,2026-08-13,21:30:00,0.0,0.0
10563,2026-08-13,21:45:00,0.0,0.0
10564,2026-08-13,22:00:00,0.0,0.0
10565,2026-08-13,22:15:00,0.0,0.0
10566,2026-08-13,22:30:00,0.0,0.0
10567,2026-08-13,22:45:00,0.0,0.0
10568,2026-08-13,23:00:00,0.0,0.0
10569,2026-08-13,23:15:00,0.0,0.0
10570,2026-08-13,23:30:00,0.0,0.0
10571,2026-08-13,23:45:00,0.0,0.0
10572,2026-08-14,00:15:00,0.0,0.0
10573,2026-08-14,00:30:00,0.0,0.0
10574,2026-08-14,00:45:00,0.0,0.0
10575,2026-08-14,01:00:00,0.0,0.0
10576,2026-08-14,01:15:00,0.0,0.0
10577,2026-08-14,01:30:00,0.0,0.0
10578,2026-08-14,01:45:00,0.0,0.0
10579,2026-08-14,02:00:00,0.0,0.0
10580,2026-08-14,02:15:00,0.0,0.0
10581,2026-08-14,02:30:00,0.0,0.0
10582,2026-08-14,02:45:00,0.0,0.0
10583,2026-08-14,03:00:00,0.0,0.0
10584,2026-08-14,03:15:00,0.0,0.0
10585,2026-08-14,03:30:00,0.0,0.0
10586,2026-08-14,03:45:00,0.0,0.0
10587,2026-08-14,04:00:00,0.0,0.0
10588,2026-08-14,04:15:00,0.0,0.0
10589,2026-08-14,04:30:00,0.0,0.0
10590,2026-08-14,04:45:00,0.0,0.0
10591,2026-08-14,05:00:00,0.0,0.0
10592,2026-08-14,05:15:00,0.0,0.0
10593,2026-08-14,05:30:00,0.0,0.0
10594,2026-08-14,05:45:00,0.2,0.0
